CreditScore,DTIRatio,Income,MonthsEmployed,Education,EmploymentType,LoanPurpose,ActualDefault,PredictedPD,LR_RiskDecile,Approved
348,0.45,109983,80,Bachelor's,Part-time,Other,0,0.09173824162294088,4,1
584,0.84,117152,76,PhD,Self-employed,Education,0,0.07273218656887064,3,1
464,0.71,129703,25,High School,Unemployed,Business,0,0.15901116215717825,9,0
606,0.52,45242,32,Master's,Unemployed,Business,1,0.200315628821523,10,0
618,0.87,54850,45,PhD,Self-employed,Education,0,0.14473085306468683,8,1
371,0.62,143688,98,Master's,Full-time,Business,0,0.04761033968659989,1,1
695,0.34,80059,39,PhD,Self-employed,Home,0,0.09164290756334946,4,1
663,0.77,128772,47,High School,Unemployed,Auto,0,0.11580723281533828,6,1
350,0.43,106317,80,PhD,Part-time,Home,1,0.07117975691825904,2,1
739,0.34,124557,38,Master's,Part-time,Auto,1,0.08046137701375115,3,1
386,0.81,126128,16,High School,Full-time,Other,0,0.12378088542602747,7,1
828,0.81,140269,93,Bachelor's,Full-time,Auto,0,0.0416672379683586,1,1
678,0.82,26444,87,Bachelor's,Part-time,Home,0,0.12416036908835033,7,1
328,0.42,86410,37,Bachelor's,Self-employed,Education,1,0.1492183526365299,8,1
545,0.22,53443,70,Bachelor's,Self-employed,Home,1,0.10553608243898151,5,1
558,0.42,69326,91,Bachelor's,Part-time,Business,0,0.10473974429328868,5,1
433,0.11,59628,32,PhD,Full-time,Business,0,0.12477609099385109,7,1
513,0.87,68937,101,Master's,Part-time,Home,1,0.08285880619447496,3,1
526,0.22,129645,63,PhD,Self-employed,Business,0,0.06884550625239898,2,1
359,0.18,44550,51,High School,Full-time,Business,0,0.15480322592809248,8,1
323,0.31,56409,114,PhD,Unemployed,Auto,0,0.10319900546942107,5,1
617,0.81,59041,27,Bachelor's,Part-time,Education,1,0.1850689471082189,9,0
629,0.21,64782,16,High School,Unemployed,Home,0,0.17667386901050555,9,0
365,0.62,124187,42,High School,Self-employed,Other,0,0.12031614052609203,6,1
723,0.5,33895,35,Master's,Self-employed,Home,0,0.13949090291574143,8,1
700,0.27,41563,68,Master's,Full-time,Home,0,0.07936646553400915,3,1
441,0.67,128114,20,PhD,Full-time,Business,0,0.09595640960358988,5,1
553,0.64,76566,40,Bachelor's,Full-time,Education,0,0.11851702323381473,6,1
806,0.17,98606,95,Bachelor's,Self-employed,Auto,0,0.05962467948863929,2,1
742,0.52,98931,18,PhD,Unemployed,Education,0,0.13109981806688362,7,1
344,0.44,103279,11,High School,Self-employed,Auto,0,0.1731160257995269,9,0
574,0.53,56745,95,Bachelor's,Full-time,Education,1,0.08443946152233231,4,1
630,0.63,96179,49,PhD,Part-time,Home,0,0.08720795487137786,4,1
615,0.51,44133,114,Bachelor's,Full-time,Education,0,0.07689142711455016,3,1
304,0.58,109495,91,Master's,Full-time,Auto,0,0.0644683588398536,2,1
429,0.35,55308,43,PhD,Self-employed,Home,1,0.1258118039831499,7,1
521,0.37,123008,70,PhD,Self-employed,Other,0,0.06677822602535205,2,1
303,0.19,137784,80,Master's,Unemployed,Home,0,0.06467764951094515,2,1
543,0.58,65975,17,Master's,Unemployed,Auto,0,0.19578834683016055,10,0
596,0.61,32713,11,Master's,Unemployed,Other,0,0.2437326516020761,10,0
645,0.71,83801,100,Bachelor's,Part-time,Business,0,0.08932633305393758,4,1
594,0.62,68062,29,High School,Self-employed,Home,0,0.1506220908535165,8,1
486,0.8,88162,5,High School,Unemployed,Business,0,0.2426187548995278,10,0
670,0.19,120247,77,Bachelor's,Self-employed,Home,0,0.05521707505677602,1,1
698,0.29,99201,105,High School,Self-employed,Education,0,0.06472727919937528,2,1
623,0.35,70372,60,Master's,Part-time,Auto,0,0.10835061130025482,6,1
704,0.74,87785,97,Master's,Self-employed,Other,0,0.07056763194775716,2,1
537,0.48,67503,26,Master's,Full-time,Auto,0,0.12519519905074322,7,1
693,0.42,91120,54,PhD,Unemployed,Home,0,0.0908096001352917,4,1
690,0.81,94848,34,High School,Self-employed,Business,0,0.14401720754035235,8,1
841,0.17,18336,28,Bachelor's,Unemployed,Other,0,0.20492627988825263,10,0
698,0.22,89444,34,Master's,Self-employed,Education,0,0.10289908447020557,5,1
549,0.31,50205,26,Master's,Part-time,Other,0,0.16600869025117368,9,0
730,0.6,121812,2,Master's,Full-time,Auto,0,0.09343062640105762,4,1
494,0.74,81516,91,Bachelor's,Self-employed,Auto,0,0.09966268056432698,5,1
473,0.74,65552,70,High School,Self-employed,Business,0,0.1501192628068586,8,1
307,0.76,15108,81,Bachelor's,Unemployed,Other,1,0.22104546809038253,10,0
358,0.19,76165,103,Bachelor's,Unemployed,Education,0,0.10480637769714758,5,1
747,0.73,134317,16,Bachelor's,Part-time,Home,0,0.09359877551992783,4,1
534,0.28,31763,98,Master's,Unemployed,Business,0,0.13201884479822457,7,1
300,0.36,98438,85,PhD,Unemployed,Auto,0,0.09847684940002908,5,1
574,0.35,94694,84,PhD,Unemployed,Other,0,0.08430220437655979,4,1
522,0.45,136286,25,PhD,Part-time,Home,0,0.08049654167130703,3,1
315,0.55,30150,107,Master's,Part-time,Business,0,0.13332608881614566,7,1
383,0.41,90164,0,PhD,Self-employed,Home,0,0.14331846837780995,8,1
687,0.63,27222,93,High School,Full-time,Home,1,0.09479314565240077,4,1
365,0.28,29683,80,Bachelor's,Self-employed,Auto,0,0.1515997478263889,8,1
335,0.56,145508,101,PhD,Self-employed,Education,0,0.05189694968665666,1,1
720,0.29,88238,98,PhD,Unemployed,Education,1,0.07107422263044647,2,1
428,0.38,39263,35,High School,Part-time,Other,0,0.21223889809206425,10,0
700,0.56,135652,7,PhD,Self-employed,Home,0,0.08315010320740042,3,1
798,0.14,23961,71,High School,Part-time,Home,0,0.12025863946471084,6,1
556,0.6,24446,54,High School,Unemployed,Auto,0,0.22791476349465511,10,0
828,0.84,106336,88,PhD,Full-time,Education,0,0.04925468546662253,1,1
821,0.11,122971,90,Master's,Part-time,Education,0,0.04654816992569832,1,1
526,0.65,21794,1,Master's,Self-employed,Auto,0,0.25577759466730443,10,0
403,0.27,73563,60,Master's,Self-employed,Education,0,0.11432372386774342,6,1
524,0.64,143043,106,Bachelor's,Self-employed,Other,0,0.052121474963121535,1,1
808,0.15,67730,60,Bachelor's,Unemployed,Education,0,0.1172134345921447,6,1
752,0.51,74371,29,Bachelor's,Self-employed,Education,0,0.13668076688323227,8,1
322,0.15,108888,17,Master's,Self-employed,Education,0,0.12701302533915546,7,1
754,0.16,134681,108,PhD,Full-time,Auto,1,0.029174092956508163,1,1
527,0.33,35913,89,Master's,Unemployed,Education,0,0.13233571855861256,7,1
578,0.64,140254,69,Master's,Full-time,Home,0,0.044310000784877415,1,1
490,0.49,148794,49,High School,Part-time,Business,0,0.09369732903176291,4,1
503,0.42,23911,48,PhD,Self-employed,Business,0,0.1770238329028535,9,0
737,0.58,69988,67,High School,Self-employed,Auto,0,0.11613569189388581,6,1
454,0.51,55419,90,Bachelor's,Part-time,Home,0,0.1045409323760058,5,1
810,0.89,35128,55,PhD,Self-employed,Business,0,0.14537097141070468,8,1
709,0.53,52809,85,Master's,Self-employed,Education,0,0.09600630559930678,5,1
762,0.34,100250,26,Bachelor's,Self-employed,Auto,0,0.11157081642489831,6,1
824,0.3,89174,33,PhD,Full-time,Auto,0,0.07778812907175119,3,1
822,0.56,80706,115,High School,Self-employed,Education,0,0.0679061013953513,2,1
391,0.58,78429,12,High School,Self-employed,Other,0,0.2012473223944149,10,0
652,0.11,64603,61,Bachelor's,Self-employed,Education,0,0.10965133877190178,6,1
400,0.71,19966,51,Master's,Part-time,Auto,0,0.2046722739002942,10,0
676,0.55,41744,84,High School,Self-employed,Auto,0,0.12813281180196368,7,1
547,0.4,51853,80,High School,Part-time,Auto,0,0.13249589374074563,7,1
488,0.18,41351,116,PhD,Unemployed,Auto,0,0.09879823951350447,5,1
431,0.62,65414,63,Bachelor's,Full-time,Business,0,0.1214898067822473,7,1
713,0.51,121985,105,PhD,Self-employed,Auto,0,0.046463475522774314,1,1
666,0.4,75619,44,Bachelor's,Unemployed,Education,0,0.14568938418364652,8,1
603,0.45,128505,87,PhD,Full-time,Education,0,0.043711021822201414,1,1
672,0.49,131297,85,Master's,Full-time,Education,0,0.04349532179636456,1,1
598,0.85,137221,24,Master's,Part-time,Other,0,0.10120219630380137,5,1
719,0.31,66207,47,PhD,Self-employed,Auto,0,0.10808801560970807,6,1
812,0.28,149459,54,High School,Part-time,Home,0,0.0557915328777452,1,1
538,0.17,46470,106,Bachelor's,Full-time,Business,0,0.08218937361816489,3,1
792,0.43,28218,103,Bachelor's,Unemployed,Education,0,0.12017745378196704,6,1
343,0.75,118445,93,PhD,Self-employed,Home,0,0.06154690884980828,2,1
695,0.71,25721,57,Master's,Full-time,Home,0,0.1096718308707969,6,1
773,0.13,116321,22,Bachelor's,Part-time,Other,0,0.09836982491767733,5,1
597,0.77,37951,18,PhD,Full-time,Auto,0,0.1641342611750205,9,0
494,0.35,35418,36,Bachelor's,Self-employed,Education,0,0.18945996026860185,10,0
401,0.24,143133,21,Master's,Unemployed,Other,0,0.11014098527723643,6,1
781,0.29,87398,49,Bachelor's,Part-time,Education,0,0.1021059230162559,5,1
839,0.55,54389,9,PhD,Full-time,Home,0,0.11089822577285535,6,1
705,0.7,34005,108,Bachelor's,Full-time,Business,0,0.09155419548345457,4,1
561,0.18,88644,66,High School,Part-time,Auto,1,0.10658942415549767,5,1
709,0.22,149611,70,Master's,Self-employed,Business,0,0.05110234489880762,1,1
695,0.51,110407,14,Master's,Self-employed,Other,0,0.11113009390129734,6,1
806,0.68,59496,119,Master's,Full-time,Business,0,0.058032286694059826,1,1
360,0.82,129613,60,High School,Unemployed,Auto,0,0.1268830074134102,7,1
408,0.66,42742,22,High School,Self-employed,Other,0,0.23746781161345845,10,0
458,0.63,74875,95,Master's,Full-time,Home,0,0.06353907519469898,2,1
719,0.66,21746,119,High School,Self-employed,Auto,0,0.1123867581223447,6,1
833,0.74,109236,3,High School,Part-time,Auto,0,0.14671702722357846,8,1
716,0.3,141539,101,Master's,Full-time,Business,0,0.03425050861865433,1,1
406,0.4,15862,104,PhD,Self-employed,Auto,0,0.12291696802159954,7,1
490,0.23,72254,45,Bachelor's,Part-time,Business,0,0.14620133558320933,8,1
619,0.75,63599,66,High School,Part-time,Auto,0,0.141891922067448,8,1
686,0.51,133186,102,PhD,Unemployed,Other,0,0.05253803305076145,1,1
758,0.27,60673,105,PhD,Self-employed,Auto,0,0.0676709062102915,2,1
719,0.63,103398,93,Bachelor's,Self-employed,Other,0,0.06903671579102326,2,1
491,0.18,112243,108,High School,Full-time,Other,0,0.051110669956978466,1,1
347,0.11,15459,92,Master's,Unemployed,Home,0,0.13736440039356904,8,1
636,0.61,22500,103,Bachelor's,Unemployed,Business,0,0.15188418859352096,8,1
657,0.6,92388,20,PhD,Part-time,Other,1,0.12640914634047637,7,1
454,0.15,131449,56,PhD,Unemployed,Home,0,0.07179891929321029,3,1
598,0.7,34566,6,Master's,Full-time,Auto,0,0.1858763117844299,9,0
443,0.18,37308,44,High School,Full-time,Business,0,0.16316622747485796,9,0
678,0.61,109156,40,Bachelor's,Unemployed,Business,0,0.13113786238398695,7,1
381,0.44,110000,16,Bachelor's,Self-employed,Business,1,0.15276124987803738,8,1
657,0.55,15663,38,Master's,Full-time,Auto,0,0.15526774671293303,8,1
762,0.9,143007,75,Bachelor's,Self-employed,Education,0,0.0624858202739168,2,1
655,0.69,45484,54,Master's,Part-time,Education,0,0.14376383309632737,8,1
535,0.81,73072,24,PhD,Full-time,Auto,1,0.12873242854467126,7,1
805,0.25,86638,27,Master's,Unemployed,Home,0,0.10750025796941023,6,1
325,0.77,101465,105,Master's,Unemployed,Business,0,0.09745790750360976,5,1
490,0.13,28390,104,Master's,Self-employed,Auto,0,0.10277742464780502,5,1
393,0.54,27230,27,PhD,Self-employed,Other,0,0.20836987896707848,10,0
599,0.86,57829,0,High School,Self-employed,Auto,0,0.23972403973071324,10,0
833,0.48,62741,111,Bachelor's,Self-employed,Home,0,0.06254680844397176,2,1
791,0.71,64801,26,Bachelor's,Part-time,Other,0,0.15729519590457963,9,0
650,0.45,57157,26,PhD,Self-employed,Auto,0,0.14674211696640801,8,1
711,0.33,24594,17,High School,Part-time,Home,1,0.1983576378197454,10,0
642,0.32,60098,15,Bachelor's,Full-time,Other,0,0.14057677320931386,8,1
653,0.59,52751,114,Bachelor's,Self-employed,Education,0,0.08825824477247449,4,1
827,0.56,84032,6,Master's,Part-time,Business,0,0.1463562936314857,8,1
302,0.62,149703,95,High School,Unemployed,Business,0,0.0857627515837559,4,1
669,0.74,126228,99,Master's,Part-time,Other,0,0.05485133223372682,1,1
651,0.24,98064,87,Bachelor's,Unemployed,Auto,0,0.08599302791950122,4,1
335,0.35,119174,68,PhD,Full-time,Business,0,0.06806072757450427,2,1
344,0.5,39785,18,High School,Full-time,Auto,0,0.211376295739912,10,0
766,0.61,121632,91,Master's,Full-time,Home,0,0.03707316191885347,1,1
457,0.14,39998,52,Bachelor's,Self-employed,Home,0,0.13848676272677202,8,1
826,0.78,22067,2,High School,Unemployed,Business,0,0.3061417090186277,10,0
385,0.27,60019,10,High School,Self-employed,Business,0,0.22708013035502664,10,0
823,0.64,128912,40,Bachelor's,Self-employed,Home,1,0.07191105807423293,3,1
476,0.88,133132,69,PhD,Part-time,Home,0,0.06611243326521007,2,1
509,0.43,18706,6,Master's,Part-time,Education,0,0.24802784241980796,10,0
824,0.86,67301,117,Master's,Unemployed,Auto,0,0.080532546031735,3,1
443,0.73,91181,44,Master's,Full-time,Other,0,0.10198884316638207,5,1
753,0.71,17790,49,Bachelor's,Unemployed,Other,1,0.21037847834836854,10,0
700,0.41,127689,21,Bachelor's,Full-time,Home,0,0.07033944417157172,2,1
425,0.44,102370,118,High School,Self-employed,Business,0,0.07482423443518917,3,1
479,0.58,115859,82,High School,Part-time,Education,0,0.08897542591403802,4,1
432,0.15,68166,56,PhD,Part-time,Education,0,0.11695079280351091,6,1
354,0.24,33910,50,Master's,Full-time,Home,0,0.11989936228463836,6,1
443,0.46,147614,25,High School,Self-employed,Home,0,0.09270502181337424,4,1
608,0.46,34443,12,Bachelor's,Part-time,Auto,0,0.22543941357040206,10,0
300,0.2,83692,87,High School,Unemployed,Business,0,0.13275481286913499,7,1
456,0.11,124688,51,Master's,Part-time,Home,0,0.06989696165010327,2,1
624,0.2,103928,91,Bachelor's,Unemployed,Education,0,0.07963087654122626,3,1
748,0.64,77114,44,PhD,Self-employed,Education,1,0.10852198723820475,6,1
559,0.73,41508,7,Bachelor's,Unemployed,Business,0,0.28344894692941897,10,0
672,0.51,46230,52,PhD,Self-employed,Home,0,0.11205605649657864,6,1
328,0.35,54301,92,Master's,Unemployed,Other,0,0.12799212502172888,7,1
494,0.32,138687,78,PhD,Self-employed,Home,0,0.04814466311777051,1,1
783,0.5,63532,25,High School,Full-time,Other,0,0.13057572119249475,7,1
407,0.9,34637,34,PhD,Self-employed,Business,1,0.2152219056415116,10,0
368,0.45,24373,116,PhD,Self-employed,Auto,0,0.1090319289324104,6,1
409,0.57,69103,95,Bachelor's,Part-time,Education,0,0.10956254849577123,6,1
369,0.72,52020,74,Bachelor's,Full-time,Education,0,0.12359268766511873,7,1
824,0.59,52904,92,Bachelor's,Part-time,Business,0,0.10349234425355715,5,1
419,0.78,65507,92,Master's,Unemployed,Home,0,0.10879490364635216,6,1
678,0.55,55844,30,Master's,Part-time,Home,0,0.1335329765599611,7,1
761,0.84,58296,78,Bachelor's,Unemployed,Business,0,0.1407128062980213,8,1
740,0.9,118239,10,High School,Part-time,Auto,0,0.14364970011243672,8,1
317,0.74,126450,33,Master's,Unemployed,Education,0,0.13572461101338543,7,1
654,0.75,125804,36,PhD,Part-time,Auto,0,0.09213712133811353,4,1
661,0.33,47534,109,Master's,Unemployed,Business,0,0.10112621920522906,5,1
711,0.6,72682,65,High School,Self-employed,Auto,0,0.11819991091658967,6,1
700,0.17,104211,58,PhD,Part-time,Other,0,0.07428917254655289,3,1
828,0.22,76509,40,PhD,Full-time,Business,0,0.08296898009675772,3,1
773,0.62,140051,13,PhD,Part-time,Business,0,0.09419987157973006,4,1
628,0.42,58483,22,High School,Full-time,Other,0,0.1490510941387984,8,1
650,0.89,128793,118,PhD,Self-employed,Education,0,0.04531001025333087,1,1
766,0.78,76068,31,Bachelor's,Part-time,Home,0,0.12678227120538127,7,1
505,0.8,34270,42,PhD,Part-time,Business,1,0.19428881500783657,10,0
583,0.82,88900,34,Bachelor's,Self-employed,Education,0,0.14202413456540058,8,1
309,0.85,149837,13,Bachelor's,Self-employed,Home,0,0.11250736103718867,6,1
590,0.27,136133,38,Master's,Self-employed,Auto,0,0.0770505066959687,3,1
759,0.53,34819,12,Bachelor's,Part-time,Other,0,0.20776672282388953,10,0
815,0.16,136962,103,Master's,Part-time,Business,0,0.04038946275248576,1,1
563,0.44,57709,109,High School,Self-employed,Education,0,0.09699471536570772,5,1
399,0.25,30348,13,PhD,Full-time,Education,1,0.17668000823178553,9,0
609,0.58,111608,102,High School,Self-employed,Auto,0,0.06969587252274553,2,1
675,0.65,62734,34,High School,Part-time,Home,0,0.14906033095943283,8,1
552,0.45,147465,60,High School,Self-employed,Business,1,0.07949256409888539,3,1
403,0.89,43852,100,Master's,Part-time,Business,0,0.13180563564821163,7,1
834,0.12,15576,56,Bachelor's,Full-time,Business,1,0.12603046001297752,7,1
542,0.89,60360,113,High School,Self-employed,Auto,0,0.10556046596432452,5,1
503,0.24,124073,64,Bachelor's,Full-time,Other,0,0.0632898621159397,2,1
755,0.72,141330,67,Master's,Self-employed,Education,0,0.0584427286030107,1,1
586,0.79,124443,52,Master's,Unemployed,Auto,0,0.10232856013909634,5,1
602,0.33,148255,65,Bachelor's,Part-time,Auto,0,0.0649269261541322,2,1
321,0.62,99171,57,PhD,Part-time,Business,0,0.11846999814554508,6,1
838,0.31,129903,56,High School,Self-employed,Education,0,0.07078239731679581,2,1
667,0.75,130905,48,Master's,Part-time,Other,0,0.08133667969130733,3,1
734,0.73,108797,115,PhD,Part-time,Home,0,0.04370579615239674,1,1
359,0.86,42681,67,Master's,Part-time,Business,0,0.17392076686939478,9,0
309,0.83,95419,66,PhD,Part-time,Auto,0,0.11468236706541109,6,1
523,0.76,32534,22,High School,Unemployed,Business,0,0.29415925598170345,10,0
389,0.83,108563,37,Master's,Self-employed,Business,0,0.13092154795648925,7,1
401,0.34,120066,50,PhD,Self-employed,Education,0,0.0869539907382819,4,1
326,0.72,132784,4,PhD,Full-time,Auto,0,0.10927122415474352,6,1
733,0.12,105588,94,High School,Full-time,Other,0,0.05073697920620858,1,1
306,0.22,84829,77,Bachelor's,Full-time,Other,0,0.08634959068650493,4,1
728,0.63,75421,18,High School,Full-time,Auto,0,0.13717554930447448,8,1
642,0.21,35781,112,PhD,Part-time,Other,0,0.08342817424452548,3,1
844,0.56,103045,9,High School,Unemployed,Business,1,0.16584325756779564,9,0
795,0.53,70507,105,High School,Self-employed,Other,1,0.07988633842469885,3,1
456,0.65,37807,51,High School,Unemployed,Auto,0,0.22838386987364673,10,0
814,0.57,39046,29,Master's,Unemployed,Business,0,0.19173341692571352,10,0
514,0.18,39211,22,Bachelor's,Part-time,Education,0,0.2002821565055313,10,0
756,0.51,125627,66,Bachelor's,Full-time,Auto,0,0.05677212628808431,1,1
564,0.77,41782,88,PhD,Part-time,Education,0,0.11834555011785193,6,1
686,0.25,80622,116,Master's,Self-employed,Home,0,0.04880477035627305,1,1
782,0.39,58100,30,Master's,Unemployed,Home,1,0.13529810227877234,7,1
661,0.56,45279,36,Bachelor's,Unemployed,Other,0,0.19648397850538205,10,0
538,0.61,24652,4,PhD,Full-time,Other,0,0.1956104169191972,10,0
644,0.74,84225,83,High School,Part-time,Business,1,0.11060763079564036,6,1
480,0.15,104984,65,PhD,Full-time,Education,0,0.06315559246108761,2,1
447,0.79,131504,62,High School,Full-time,Other,0,0.07864817417012467,3,1
320,0.55,129673,81,Master's,Full-time,Education,0,0.058562994703885624,1,1
641,0.37,18895,91,PhD,Unemployed,Education,1,0.13410935670263,7,1
731,0.69,63393,35,High School,Full-time,Business,0,0.13911676814763543,8,1
366,0.29,24620,24,High School,Part-time,Home,0,0.22641762950605668,10,0
742,0.57,44505,81,Master's,Full-time,Business,0,0.0901592834860505,4,1
785,0.37,84276,75,Bachelor's,Unemployed,Other,0,0.09831763124047221,5,1
435,0.57,117649,14,High School,Full-time,Business,0,0.12979003112327908,7,1
730,0.46,116322,116,High School,Self-employed,Other,0,0.052676476021426395,1,1
735,0.51,20254,99,Bachelor's,Part-time,Auto,0,0.12219341212777493,7,1
491,0.34,122698,2,PhD,Full-time,Auto,0,0.09770404916602861,5,1
427,0.68,18813,101,PhD,Part-time,Home,0,0.11639674299977047,6,1
687,0.71,53283,92,Bachelor's,Part-time,Home,0,0.09495818255812627,4,1
614,0.2,86201,111,Master's,Self-employed,Other,0,0.05831021838187542,1,1
346,0.82,44448,15,High School,Unemployed,Home,0,0.27068428507232933,10,0
379,0.39,81652,98,High School,Part-time,Home,0,0.08826103978552913,4,1
360,0.37,76186,66,PhD,Full-time,Home,0,0.07698290893556785,3,1
491,0.82,121254,91,Master's,Unemployed,Education,0,0.08113555178169046,3,1
307,0.5,81131,57,Bachelor's,Self-employed,Education,0,0.13716769822413158,8,1
509,0.77,117143,96,Master's,Self-employed,Home,0,0.05652671893522751,1,1
465,0.49,140598,2,High School,Full-time,Other,0,0.109410177868588,6,1
403,0.63,39682,10,High School,Part-time,Business,0,0.28262255835714245,10,0
801,0.43,132201,68,Bachelor's,Part-time,Home,0,0.05508305261239838,1,1
516,0.34,83498,0,Master's,Part-time,Auto,0,0.16720601423883974,9,0
740,0.6,71594,15,Master's,Full-time,Auto,0,0.12055760485898258,6,1
561,0.66,120686,24,High School,Self-employed,Home,0,0.11120018457824195,6,1
347,0.51,109471,112,High School,Self-employed,Home,0,0.06493953479797676,2,1
806,0.76,35778,89,High School,Self-employed,Business,0,0.13130904840789628,7,1
547,0.21,141555,114,High School,Self-employed,Auto,0,0.0472065637687779,1,1
432,0.24,107192,60,High School,Part-time,Business,0,0.11303294971618827,6,1
664,0.79,72986,88,Bachelor's,Self-employed,Business,0,0.1039245721215463,5,1
845,0.45,59712,16,Master's,Self-employed,Other,0,0.1409794697528613,8,1
316,0.61,69204,65,Master's,Self-employed,Business,0,0.1376627156246212,8,1
769,0.6,72572,9,High School,Part-time,Business,0,0.1891233017010874,10,0
600,0.62,48689,112,Master's,Part-time,Business,0,0.09556812331177728,5,1
463,0.85,93238,115,Master's,Self-employed,Education,0,0.07074708497373378,2,1
827,0.13,71731,68,High School,Unemployed,Business,0,0.11924266598167539,6,1
836,0.34,148987,8,Master's,Self-employed,Other,0,0.07676076783877153,3,1
408,0.65,100415,15,High School,Self-employed,Home,0,0.15077309909743344,8,1
582,0.75,90585,40,High School,Part-time,Auto,1,0.14670365406626804,8,1
801,0.16,98623,109,Bachelor's,Unemployed,Auto,0,0.06337912349732013,2,1
359,0.28,42656,21,High School,Part-time,Education,0,0.2338492010601842,10,0
706,0.27,47673,32,Master's,Full-time,Education,0,0.11679959412699688,6,1
669,0.22,75927,9,PhD,Unemployed,Auto,0,0.16103971795506997,9,0
849,0.38,18855,93,Bachelor's,Full-time,Education,0,0.09167166658959916,4,1
829,0.19,100907,11,PhD,Full-time,Other,0,0.0815344370746647,3,1
846,0.5,30941,60,Master's,Full-time,Education,0,0.1024964204923888,5,1
404,0.2,117613,90,PhD,Part-time,Education,0,0.06332392978810235,2,1
474,0.14,147429,112,PhD,Full-time,Other,0,0.030216462276435447,1,1
758,0.24,146485,50,High School,Full-time,Education,0,0.05499185596724274,1,1
796,0.75,143606,82,High School,Full-time,Other,0,0.0476652385368706,1,1
608,0.59,28734,67,PhD,Unemployed,Business,1,0.17064645301771128,9,0
380,0.28,142486,93,Master's,Unemployed,Education,0,0.06330036142300821,2,1
821,0.82,38856,43,PhD,Part-time,Auto,0,0.14928961830789872,8,1
532,0.35,104684,19,High School,Self-employed,Home,0,0.12216398078038038,7,1
480,0.3,54280,85,Master's,Self-employed,Business,0,0.10945802684578222,6,1
411,0.13,144504,80,High School,Unemployed,Business,0,0.08264162613625367,3,1
430,0.76,120444,58,Bachelor's,Unemployed,Auto,0,0.12109672644189275,7,1
485,0.59,49258,41,High School,Part-time,Auto,0,0.1960551627074615,10,0
710,0.77,47765,44,Bachelor's,Self-employed,Business,0,0.16887556931112524,9,0
421,0.83,55868,73,Bachelor's,Part-time,Other,1,0.1503267240968122,8,1
654,0.42,128796,45,Bachelor's,Full-time,Education,0,0.06848545035916981,2,1
464,0.77,69215,111,Master's,Self-employed,Other,0,0.08509645099866708,4,1
730,0.73,109154,105,High School,Part-time,Home,0,0.05894273967394293,2,1
305,0.61,49052,19,Bachelor's,Unemployed,Education,0,0.2659236342207508,10,0
553,0.16,143351,98,High School,Part-time,Education,0,0.05389461400932585,1,1
584,0.9,126184,26,Master's,Full-time,Home,0,0.07573001168121228,3,1
502,0.31,117890,84,Master's,Full-time,Home,0,0.04458958099220977,1,1
396,0.3,141346,33,High School,Part-time,Auto,0,0.10818147353759978,6,1
770,0.11,130993,89,Bachelor's,Self-employed,Other,0,0.04856126872060992,1,1
649,0.31,63374,107,High School,Full-time,Education,0,0.07036825975723061,2,1
604,0.86,21807,10,Master's,Self-employed,Education,0,0.24030126870047575,10,0
614,0.51,99652,83,High School,Unemployed,Other,0,0.10219141255000666,5,1
343,0.47,96768,102,High School,Part-time,Home,0,0.07975940760455431,3,1
557,0.21,17945,32,PhD,Self-employed,Other,0,0.18039536227424607,9,0
758,0.82,16938,4,Master's,Unemployed,Business,1,0.28407615730098223,10,0
536,0.41,89033,112,Master's,Full-time,Home,0,0.04412858498448786,1,1
766,0.46,113694,81,Master's,Full-time,Business,0,0.0510278221919777,1,1
380,0.83,96424,16,High School,Full-time,Auto,0,0.15573639542198806,8,1
400,0.83,31862,86,Bachelor's,Part-time,Other,0,0.1627024315715016,9,0
425,0.59,134791,51,PhD,Self-employed,Other,0,0.08070995279429316,3,1
573,0.64,103757,4,Bachelor's,Part-time,Auto,0,0.16104258363438842,9,0
606,0.71,121373,103,Bachelor's,Full-time,Auto,0,0.05002218764544405,1,1
536,0.83,127484,15,Bachelor's,Full-time,Education,1,0.10613589642070116,5,1
798,0.64,143835,103,Bachelor's,Full-time,Other,0,0.03568207699122267,1,1
654,0.4,43120,99,High School,Full-time,Auto,0,0.08992015284994075,4,1
817,0.23,87482,37,Master's,Self-employed,Business,0,0.1003124092946823,5,1
395,0.36,75172,47,PhD,Unemployed,Business,0,0.15494171053035913,8,1
800,0.21,31757,34,High School,Full-time,Home,0,0.12289150502242771,7,1
401,0.68,31530,92,Master's,Self-employed,Auto,0,0.1341388966982349,7,1
426,0.37,36059,1,High School,Full-time,Other,1,0.22369191598744073,10,0
361,0.39,50624,26,Master's,Full-time,Other,0,0.1513319193372027,8,1
649,0.32,25125,49,Bachelor's,Full-time,Home,0,0.12052924464496985,6,1
369,0.2,54680,94,High School,Full-time,Business,0,0.10286907232523126,5,1
513,0.3,47939,13,Bachelor's,Full-time,Auto,0,0.16886810862887963,9,0
415,0.41,64752,20,PhD,Unemployed,Home,0,0.16898844342745925,9,0
773,0.31,68861,58,Bachelor's,Part-time,Other,0,0.1091215960518949,6,1
656,0.4,120487,88,Bachelor's,Unemployed,Home,0,0.06414986948744618,2,1
488,0.46,87383,36,Bachelor's,Self-employed,Other,0,0.1361121045002763,7,1
636,0.19,45752,104,High School,Unemployed,Education,0,0.11689422083726646,6,1
566,0.11,87754,112,PhD,Full-time,Business,0,0.04807369676232238,1,1
